time_s,Mux2_1_ch1,Mux2_1_ch2,Mux2_1_ch3,Mux2_1_ch4,Mux2_1_ch5,Mux2_1_ch6
3.625,0,2.86830139,0,3.7364502,0,0
3.63,0,2.86830139,0,3.75762939,0,0
3.635,0,2.86830139,0,3.77880859,0,0
3.64,0,2.86830139,0,3.79997253,0,0
3.645,0,2.86830139,0,3.82115173,0,0
3.65,0,2.86830139,0,3.84233093,0,0
3.655,0,2.86830139,0,3.86349487,0,0
3.66,0,2.86830139,0,3.88467407,0,0
3.665,0,2.86830139,0,3.90585327,0,0
3.67,0,2.86830139,0,3.92703247,0,0
3.675,0,2.86830139,0,3.94819641,0,0
3.68,0,2.86830139,0,3.96937561,0,0
3.685,0,2.86830139,0,3.99055481,0,0
3.69,0,2.86830139,0,4.01171875,0,0
3.695,0,2.86830139,0,4.03289795,0,0
3.7,0,2.86830139,0,4.05407715,0,0
3.705,0,2.86830139,0,4.07524109,0,0
3.71,0,2.86830139,0,4.09642029,0,0
3.715,0,2.86830139,0,4.11759949,0,0
3.72,0,2.86830139,0,4.13876343,0,0
3.725,0,2.86830139,0,4.15994263,0,0
3.73,0,2.86830139,0,4.18112183,0,0
3.735,0,2.86830139,0,4.20230103,0,0
3.74,0,2.86830139,0,4.22346497,0,0
3.745,0,2.86830139,0,4.24464417,0,0
3.75,0,2.86830139,0,4.26582336,0,0
3.755,0,2.86830139,0,4.2869873,0,0
3.76,0,2.86830139,0,4.3081665,0,0
3.765,0,2.86830139,0,4.3293457,0,0
3.77,0,2.86830139,0,4.35050964,0,0
3.775,0,2.86830139,0,4.37168884,0,0
3.78,0,2.86830139,0,4.39286804,0,0
3.785,0,2.86830139,0,4.41403198,0,0
3.79,0,2.86830139,0,4.43521118,0,0
3.795,0,2.86830139,0,4.45639038,0,0
3.8,0,2.86830139,0,4.47756958,0,0
3.805,0,2.86830139,0,4.49873352,0,0
3.81,0,2.86830139,0,4.51991272,0,0
3.815,0,2.86830139,0,4.54109192,0,0
3.82,0,2.86830139,0,4.56225586,0,0
3.825,0,2.86830139,0,4.58343506,0,0
3.83,0,2.86830139,0,4.60461426,0,0
3.835,0,2.86830139,0,4.6257782,0,0
3.84,0,2.86830139,0,4.6469574,0,0
3.845,0,2.86830139,0,4.6681366,0,0
3.85,0,2.86830139,0,4.68930054,0,0
3.855,0,2.86830139,0,4.71047974,0,0
3.86,0,2.86830139,0,4.73165894,0,0
3.865,0,2.86830139,0,4.75283813,0,0
3.87,0,2.86830139,0,4.77400208,0,0
3.875,0,2.86830139,0,4.79518127,0,0
3.88,0,2.86830139,0,4.81636047,0,0
3.885,0,2.86830139,0,4.83752441,0,0
3.89,0,2.86830139,0,4.85870361,0,0
3.895,0,2.86830139,0,4.87988281,0,0
3.9,0,2.86830139,0,4.90104675,0,0
3.905,0,2.86830139,0,4.92222595,0,0
3.91,0,2.86830139,0,4.94340515,0,0
3.915,0,2.86830139,0,4.96456909,0,0
3.92,0,2.86830139,0,4.98574829,0,0
3.925,0,2.86830139,0,5.00692749,0,0
3.93,0,2.86830139,0,5.02809143,0,0
3.935,0,2.86830139,0,5.04927063,0,0
3.94,0,2.86830139,0,5.07044983,0,0
3.945,0,2.86830139,0,5.09162903,0,0
3.95,0,2.86830139,0,5.11279297,0,0
3.955,0,2.86830139,0,5.13397217,0,0
3.96,0,2.86830139,0,5.15515137,0,0
3.965,0,2.86830139,0,5.17631531,0,0
3.97,0,2.86830139,0,5.19749451,0,0
3.975,0,2.86830139,0,5.21867371,0,0
3.98,0,2.86830139,0,5.23983765,0,0
3.985,0,2.86830139,0,5.26101685,0,0
3.99,0,2.86830139,0,5.28219604,0,0
3.995,0,2.86830139,0,5.30335999,0,0
4,0,2.86830139,0,5.32453918,0,0
4.005,0,2.86830139,0,5.34571838,0,0
4.01,0,2.86830139,0,5.36689758,0,0
4.015,0,2.86830139,0,5.38383484,0,0
4.02,0,2.86830139,0,5.40924072,0,0
4.025,0,2.86830139,0,5.43041992,0,0
4.03,0,2.86830139,0,5.45158386,0,0
4.035,0,2.86830139,0,5.47276306,0,0
4.04,0,2.86830139,0,5.49394226,0,0
4.045,0,2.86830139,0,5.5151062,0,0
4.05,0,2.86830139,0,5.5362854,0,0
4.055,0,2.86830139,0,5.55322266,0,0
4.06,0,2.86830139,0,5.57862854,0,0
4.065,0,2.86830139,0,5.59980774,0,0
4.07,0,2.86830139,0,5.62098694,0,0
4.075,0,2.86830139,0,5.64215088,0,0
4.08,0,2.86830139,0,5.66333008,0,0
4.085,0,2.86830139,0,5.68450928,0,0
4.09,0,2.86830139,0,5.70568848,0,0
4.095,0,2.86830139,0,5.72262573,0,0
4.1,0,2.86830139,0,5.74803162,0,0
4.105,0,2.86830139,0,5.76921082,0,0
4.11,0,2.86830139,0,5.79037476,0,0
4.115,0,2.86830139,0,5.81155396,0,0
4.12,0,2.86830139,0,5.83273315,0,0
4.125,0,2.86830139,0,5.85389709,0,0
4.13,0,2.86830139,0,5.87507629,0,0
4.135,0,2.86830139,0,5.89625549,0,0
4.14,0,2.86830139,0,5.91741943,0,0
4.145,0,2.86830139,0,5.93859863,0,0
4.15,0,2.86830139,0,5.95977783,0,0
4.155,0,2.86830139,0,5.98095703,0,0
4.16,0,2.86830139,0,6.00212097,0,0
4.165,0,2.86830139,0,6.02330017,0,0
4.17,0,2.86830139,0,6.04447937,0,0
4.175,0,2.86830139,0,6.06564331,0,0
4.18,0,2.86830139,0,6.08682251,0,0
4.185,0,2.86830139,0,6.10800171,0,0
4.19,0,2.86830139,0,6.12916565,0,0
4.195,0,2.86830139,0,6.15034485,0,0
4.2,0,2.86830139,0,6.17152405,0,0
4.205,0,2.86830139,0,6.19268799,0,0
4.21,0,2.86830139,0,6.21386719,0,0
4.215,0,2.86830139,0,6.23504639,0,0
4.22,0,2.86830139,0,6.25622559,0,0
4.225,0,2.86830139,0,6.27738953,0,0
4.23,0,2.86830139,0,6.29856873,0,0
4.235,0,2.86830139,0,6.31974792,0,0
4.24,0,2.86830139,0,6.34091187,0,0
4.245,0,2.86830139,0,6.36209106,0,0
4.25,0,2.86830139,0,6.38327026,0,0
4.255,0,2.86830139,0,6.4044342,0,0
4.26,0,2.86830139,0,6.4256134,0,0
4.265,0,2.86830139,0,6.4467926,0,0
4.27,0,2.86830139,0,6.46795654,0,0
4.275,0,2.86830139,0,6.48913574,0,0
4.28,0,2.86830139,0,6.51031494,0,0
4.285,0,2.86830139,0,6.53149414,0,0
4.29,0,2.86830139,0,6.55265808,0,0
4.295,0,2.86830139,0,6.57383728,0,0
4.3,0,2.86830139,0,6.59501648,0,0
4.305,0,2.86830139,0,6.61618042,0,0
4.31,0,2.86830139,0,6.63735962,0,0
4.315,0,2.86830139,0,6.65853882,0,0
4.32,0,2.86830139,0,6.67970276,0,0
4.325,0,2.86830139,0,6.70088196,0,0
4.33,0,2.86830139,0,6.72206116,0,0
4.335,0,2.86830139,0,6.7432251,0,0
4.34,0,2.86830139,0,6.7644043,0,0
4.345,0,2.86830139,0,6.7855835,0,0
4.35,0,2.86830139,0,6.8067627,0,0
4.355,0,2.86830139,0,6.82792664,0,0
4.36,0,2.86830139,0,6.84910583,0,0
4.365,0,2.86830139,0,6.87028503,0,0
4.37,0,2.86830139,0,6.89144897,0,0
4.375,0,2.86830139,0,6.91262817,0,0
4.38,0,2.86830139,0,6.93380737,0,0
4.385,0,2.86830139,0,6.95497131,0,0
4.39,0,2.86830139,0,6.97615051,0,0
4.395,0,2.86830139,0,6.99732971,0,0
4.4,0,2.86830139,0,7.01849365,0,0
4.405,0,2.86830139,0,7.03967285,0,0
4.41,0,2.86830139,0,7.06085205,0,0
4.415,0,2.86830139,0,7.08203125,0,0
4.42,0,2.86830139,0,7.10319519,0,0
4.425,0,2.86830139,0,7.12437439,0,0
4.43,0,2.86830139,0,7.14555359,0,0
4.435,0,2.86830139,0,7.16671753,0,0
4.44,0,2.86830139,0,7.18789673,0,0
4.445,0,2.86830139,0,7.20907593,0,0
4.45,0,2.86830139,0,7.23023987,0,0
4.455,0,2.86830139,0,7.25141907,0,0
4.46,0,2.86830139,0,7.27259827,0,0
4.465,0,2.86830139,0,7.29376221,0,0
4.47,0,2.86830139,0,7.31494141,0,0
4.475,0,2.86830139,0,7.33612061,0,0
4.48,0,2.86830139,0,7.35728455,0,0
4.485,0,2.86830139,0,7.37846375,0,0
4.49,0,2.86830139,0,7.39964294,0,0
4.495,0,2.86830139,0,7.42082214,0,0
4.5,0,2.86830139,0,7.44198608,0,0
4.505,0,2.86830139,0,7.46316528,0,0
4.51,0,2.86830139,0,7.48434448,0,0
4.515,0,2.86830139,0,7.50550842,0,0
4.52,0,2.86830139,0,7.52668762,0,0
4.525,0,2.86830139,0,7.54786682,0,0
4.53,0,2.86830139,0,7.56903076,0,0
4.535,0,2.86830139,0,7.59020996,0,0
4.54,0,2.86830139,0,7.61138916,0,0
4.545,0,2.86830139,0,7.6325531,0,0
4.55,0,2.86830139,0,7.6537323,0,0
4.555,0,2.86830139,0,7.6749115,0,0
4.56,0,2.86830139,0,7.6960907,0,0
4.565,0,2.86830139,0,7.71725464,0,0
4.57,0,2.86830139,0,7.73843384,0,0
4.575,0,2.86830139,0,7.75961304,0,0
4.58,0,2.86830139,0,7.78077698,0,0
4.585,0,2.86830139,0,7.80195618,0,0
4.59,0,2.86830139,0,7.82313538,0,0
4.595,0,2.86830139,0,7.84429932,0,0
4.6,0,2.86830139,0,7.86547852,0,0
4.605,0,2.86830139,0,7.88665771,0,0
4.61,0,2.86830139,0,7.90782166,0,0
4.615,0,2.86830139,0,7.92900085,0,0
4.62,0,2.86830139,0,7.95018005,0,0
4.625,0,2.86830139,0,7.97135925,0,0
4.63,0,2.86830139,0,7.99252319,0,0
4.635,0,2.86830139,0,8.01370239,0,0
4.64,0,2.86830139,0,8.03488159,0,0
4.645,0,2.86830139,0,8.05604553,0,0
4.65,0,2.86830139,0,8.07722473,0,0
4.655,0,2.86830139,0,8.09840393,0,0
4.66,0,2.86830139,0,8.11956787,0,0
4.665,0,2.86830139,0,8.14074707,0,0
4.67,0,2.86830139,0,8.16192627,0,0
4.675,0,2.86830139,0,8.18309021,0,0
4.68,0,2.86830139,0,8.20426941,0,0
4.685,0,2.86830139,0,8.22544861,0,0
4.69,0,2.86830139,0,8.24661255,0,0
4.695,0,2.86830139,0,8.26779175,0,0
4.7,0,2.86830139,0,8.28897095,0,0
4.705,0,2.86830139,0,8.31015015,0,0
4.71,0,2.86830139,0,8.33131409,0,0
4.715,0,2.86830139,0,8.35249329,0,0
4.72,0,2.86830139,0,8.37367249,0,0
4.725,0,2.86830139,0,8.39483643,0,0
4.73,0,2.86830139,0,8.41601562,0,0
4.735,0,2.86830139,0,8.43719482,0,0
4.74,0,2.86830139,0,8.45835876,0,0
4.745,0,2.86830139,0,8.47953796,0,0
4.75,0,2.86830139,0,8.50071716,0,0
4.755,0,2.86830139,0,8.5218811,0,0
4.76,0,2.86830139,0,8.5430603,0,0
4.765,0,2.86830139,0,8.5642395,0,0
4.77,0,2.86830139,0,8.5854187,0,0
4.775,0,2.86830139,0,8.60658264,0,0
4.78,0,2.86830139,0,8.62776184,0,0
4.785,0,2.86830139,0,8.64894104,0,0
4.79,0,2.86830139,0,8.67010498,0,0
4.795,0,2.86830139,0,8.69128418,0,0
4.8,0,2.86830139,0,8.71246338,0,0
4.805,0,2.86830139,0,8.73362732,0,0
4.81,0,2.86830139,0,8.75480652,0,0
4.815,0,2.86830139,0,8.77598572,0,0
4.82,0,2.86830139,0,8.79714966,0,0
4.825,0,2.86830139,0,8.81832886,0,0
4.83,0,2.86830139,0,8.83950806,0,0
4.835,0,2.86830139,0,8.86068726,0,0
4.84,0,2.86830139,0,8.8818512,0,0
4.845,0,2.86830139,0,8.9030304,0,0
4.85,0,2.86830139,0,8.92420959,0,0
4.855,0,2.86830139,0,8.94537354,0,0
4.86,0,2.86830139,0,8.96655273,0,0
4.865,0,2.86830139,0,8.98773193,0,0
4.87,0,2.86830139,0,9.00889587,0,0
4.875,0,2.86830139,0,9.03007507,0,0
4.88,0,2.86830139,0,9.05125427,0,0
4.885,0,2.86830139,0,9.07241821,0,0
4.89,0,2.86830139,0,9.09359741,0,0
4.895,0,2.86830139,0,9.11477661,0,0
4.9,0,2.86830139,0,9.13595581,0,0
4.905,0,2.86830139,0,9.15711975,0,0
4.91,0,2.86830139,0,9.17829895,0,0
4.915,0,2.86830139,0,9.19947815,0,0
4.92,0,2.86830139,0,9.22064209,0,0
4.925,0,2.86830139,0,9.24182129,0,0
4.93,0,2.86830139,0,9.26300049,0,0
4.935,0,2.86830139,0,9.28416443,0,0
4.94,0,2.86830139,0,9.30534363,0,0
4.945,0,2.86830139,0,9.32652283,0,0
4.95,0,2.86830139,0,9.34768677,0,0
4.955,0,2.86830139,0,9.36886597,0,0
4.96,0,2.86830139,0,9.39004517,0,0
4.965,0,2.86830139,0,9.41122437,0,0
4.97,0,2.86830139,0,9.43238831,0,0
4.975,0,2.86830139,0,9.4535675,0,0
4.98,0,2.86830139,0,9.4747467,0,0
4.985,0,2.86830139,0,9.49591064,0,0
4.99,0,2.86830139,0,9.51708984,0,0
4.995,0,2.86830139,0,9.53826904,0,0
5,0,2.86830139,0,9.55943298,0,0
5.005,0,2.86830139,0,9.58061218,0,0
5.01,0,2.86830139,0,9.60179138,0,0
5.015,0,2.86830139,0,9.62295532,0,0
5.02,0,2.86830139,0,9.64413452,0,0
5.025,0,2.86830139,0,9.66531372,0,0
5.03,0,2.86830139,0,9.68649292,0,0
5.035,0,2.86830139,0,9.70765686,0,0
5.04,0,2.86830139,0,9.72883606,0,0
5.045,0,2.86830139,0,9.75001526,0,0
5.05,0,2.86830139,0,9.7711792,0,0
5.055,0,2.86830139,0,9.7923584,0,0
5.06,0,2.86830139,0,9.8135376,0,0
5.065,0,2.86830139,0,9.83470154,0,0
5.07,0,2.86830139,0,9.85588074,0,0
5.075,0,2.86830139,0,9.87705994,0,0
5.08,0,2.86830139,0,9.89822388,0,0
5.085,0,2.86830139,0,9.91940308,0,0
5.09,0,2.86830139,0,9.94058228,0,0
5.095,0,2.86830139,0,9.96174622,0,0
5.1,0,2.86830139,0,9.98292542,0,0
5.105,0,2.86830139,0,10.0041046,0,0
5.11,0,2.86830139,0,10.0252838,0,0
5.115,0,2.86830139,0,10.0464478,0,0
5.12,0,2.86830139,0,10.067627,0,0
5.125,0,2.86830139,0,10.0888062,0,0
5.13,0,2.86830139,0,10.1099701,0,0
5.135,0,2.86830139,0,10.1311493,0,0
5.14,0,2.86830139,0,10.1523285,0,0
5.145,0,2.86830139,0,10.1734924,0,0
5.15,0,2.86830139,0,10.1946716,0,0
5.155,0,2.86830139,0,10.2158508,0,0
5.16,0,2.86830139,0,10.2370148,0,0
5.165,0,2.86830139,0,10.258194,0,0
5.17,0,2.86830139,0,10.2793732,0,0
5.175,0,2.86830139,0,10.3005371,0,0
5.18,0,2.86830139,0,10.3217163,0,0
5.185,0,2.86830139,0,10.3428955,0,0
5.19,0,2.86830139,0,10.3640747,0,0
5.195,0,2.86830139,0,10.3852386,0,0
5.2,0,2.86830139,0,10.4064178,0,0
5.205,0,2.86830139,0,10.427597,0,0
5.21,0,2.86830139,0,10.448761,0,0
5.215,0,2.86830139,0,10.4699402,0,0
5.22,0,2.86830139,0,10.4911194,0,0
5.225,0,2.86830139,0,10.5122833,0,0
5.23,0,2.86830139,0,10.5334625,0,0
5.235,0,2.86830139,0,10.5546417,0,0
5.24,0,2.86830139,0,10.5758057,0,0
5.245,0,2.86830139,0,10.5969849,0,0
5.25,0,2.86830139,0,10.6181641,0,0
5.255,0,2.86830139,0,10.6393433,0,0
5.26,0,2.86830139,0,10.6605072,0,0
5.265,0,2.86830139,0,10.6816864,0,0
5.27,0,2.86830139,0,10.7028656,0,0
5.275,0,2.86830139,0,10.7240295,0,0
5.28,0,2.86830139,0,10.7452087,0,0
5.285,0,2.86830139,0,10.7663879,0,0
5.29,0,2.86830139,0,10.7875519,0,0
5.295,0,2.86830139,0,10.8087311,0,0
5.3,0,2.86830139,0,10.8299103,0,0
5.305,0,2.86830139,0,10.8510742,0,0
5.31,0,2.86830139,0,10.8722534,0,0
5.315,0,2.86830139,0,10.8934326,0,0
5.32,0,2.86830139,0,10.9146118,0,0
5.325,0,2.86830139,0,10.9357758,0,0
5.33,0,2.86830139,0,10.956955,0,0
5.335,0,2.86830139,0,10.9781342,0,0
5.34,0,2.86830139,0,10.9992981,0,0
5.345,0,2.86830139,0,11.0204773,0,0
5.35,0,2.86830139,0,11.0416565,0,0
5.355,0,2.86830139,0,11.0628204,0,0
5.36,0,2.86830139,0,11.0839996,0,0
5.365,0,2.86830139,0,11.1051788,0,0
5.37,0,2.86830139,0,11.1263428,0,0
5.375,0,2.86830139,0,11.147522,0,0
5.38,0,2.86830139,0,11.1687012,0,0
5.385,0,2.86830139,0,11.1898804,0,0
5.39,0,2.86830139,0,11.2110443,0,0
5.395,0,2.86830139,0,11.2322235,0,0
5.4,0,2.86830139,0,11.2534027,0,0
5.405,0,2.86830139,0,11.2745667,0,0
5.41,0,2.86830139,0,11.2957458,0,0
5.415,0,2.86830139,0,11.316925,0,0
5.42,0,2.86830139,0,11.338089,0,0
5.425,0,2.86830139,0,11.3592682,0,0
5.43,0,2.86830139,0,11.3804474,0,0
5.435,0,2.86830139,0,11.4016113,0,0
5.44,0,2.86830139,0,11.4227905,0,0
5.445,0,2.86830139,0,11.4439697,0,0
5.45,0,2.86830139,0,11.4651489,0,0
5.455,0,2.86830139,0,11.4863129,0,0
5.46,0,2.86830139,0,11.5074921,0,0
5.465,0,2.86830139,0,11.5286713,0,0
5.47,0,2.86830139,0,11.5498352,0,0
5.475,0,2.86830139,0,11.5710144,0,0
5.48,0,2.86830139,0,11.5921936,0,0
5.485,0,2.86830139,0,11.6133575,0,0
5.49,0,2.86830139,0,11.6345367,0,0
5.495,0,2.86830139,0,11.6557159,0,0
5.5,0,2.86830139,0,11.6768799,0,0
5.505,0,2.86830139,0,11.6980591,0,0
5.51,0,2.86830139,0,11.7192383,0,0
5.515,0,2.86830139,0,11.7404175,0,0
5.52,0,2.86830139,0,11.7615814,0,0
5.525,0,2.86830139,0,11.7827606,0,0
5.53,0,2.86830139,0,11.8039398,0,0
5.535,0,2.86830139,0,11.8251038,0,0
5.54,0,2.86830139,0,11.846283,0,0
5.545,0,2.86830139,0,11.8674622,0,0
5.55,0,2.86830139,0,11.8886261,0,0
5.555,0,2.86830139,0,11.9098053,0,0
5.56,0,2.86830139,0,11.9309845,0,0
5.565,0,2.86830139,0,11.9521484,0,0
5.57,0,2.86830139,0,11.9733276,0,0
5.575,0,2.86830139,0,11.9945068,0,0
5.58,0,2.86830139,0,12.015686,0,0
5.585,0,2.86830139,0,12.03685,0,0
5.59,0,2.86830139,0,12.0580292,0,0
5.595,0,2.86830139,0,12.0792084,0,0
5.6,0,2.86830139,0,12.1003723,0,0
5.605,0,2.86830139,0,12.1215515,0,0
5.61,0,2.86830139,0,12.1427307,0,0
5.615,0,2.86830139,0,12.1638947,0,0
5.62,0,2.86830139,0,12.1850739,0,0
5.625,0,2.86830139,0,12.2062531,0,0
5.63,0,2.86830139,0,12.227417,0,0
5.635,0,2.86830139,0,12.2485962,0,0
5.64,0,2.86830139,0,12.2697754,0,0
5.645,0,2.86830139,0,12.2909393,0,0
5.65,0,2.86830139,0,12.3121185,0,0
5.655,0,2.86830139,0,12.3332977,0,0
5.66,0,2.86830139,0,12.3544769,0,0
5.665,0,2.86830139,0,12.3756409,0,0
5.67,0,2.86830139,0,12.3968201,0,0
5.675,0,2.86830139,0,12.4179993,0,0
5.68,0,2.86830139,0,12.4391632,0,0
5.685,0,2.86830139,0,12.4603424,0,0
5.69,0,2.86830139,0,12.4815216,0,0
5.695,0,2.86830139,0,12.5026855,0,0
5.7,0,2.86830139,0,12.5238647,0,0
5.705,0,2.86830139,0,12.5450439,0,0
5.71,0,2.86830139,0,12.5662079,0,0
5.715,0,2.86830139,0,12.5873871,0,0
5.72,0,2.86830139,0,12.6085663,0,0
5.725,0,2.86830139,0,12.6297455,0,0
5.73,0,2.86830139,0,12.6509094,0,0
5.735,0,2.86830139,0,12.6720886,0,0
5.74,0,2.86830139,0,12.6932678,0,0
5.745,0,2.86830139,0,12.7144318,0,0
5.75,0,2.86830139,0,12.735611,0,0
5.755,0,2.86830139,0,12.7567902,0,0
5.76,0,2.86830139,0,12.7779541,0,0
5.765,0,2.86830139,0,12.7991333,0,0
5.77,0,2.86830139,0,12.8203125,0,0
5.775,0,2.86830139,0,12.8414764,0,0
5.78,0,2.86830139,0,12.8626556,0,0
5.785,0,2.86830139,0,12.8838348,0,0
5.79,0,2.86830139,0,12.9049988,0,0
5.795,0,2.86830139,0,12.926178,0,0
5.8,0,2.86830139,0,12.9473572,0,0
5.805,0,2.86830139,0,12.9685364,0,0
5.81,0,2.86830139,0,12.9897003,0,0
5.815,0,2.86830139,0,13.0108795,0,0
5.82,0,2.86830139,0,13.0320587,0,0
5.825,0,2.86830139,0,13.0532227,0,0
5.83,0,2.86830139,0,13.0744019,0,0
5.835,0,2.86830139,0,13.0955811,0,0
5.84,0,2.86830139,0,13.116745,0,0
5.845,0,2.86830139,0,13.1379242,0,0
5.85,0,2.86830139,0,13.1591034,0,0
5.855,0,2.86830139,0,13.1802673,0,0
5.86,0,2.86830139,0,13.2014465,0,0
5.865,0,2.86830139,0,13.2226257,0,0
5.87,0,2.86830139,0,13.2438049,0,0
5.875,0,2.86830139,0,13.2649689,0,0
5.88,0,2.86830139,0,13.2861481,0,0
5.885,0,2.86830139,0,13.3073273,0,0
5.89,0,2.86830139,0,13.3284912,0,0
5.895,0,2.86830139,0,13.3496704,0,0
5.9,0,2.86830139,0,13.3708496,0,0
5.905,0,2.86830139,0,13.3920135,0,0
5.91,0,2.86830139,0,13.4131927,0,0
5.915,0,2.86830139,0,13.4343719,0,0
5.92,0,2.86830139,0,13.4555359,0,0
5.925,0,2.86830139,0,13.4767151,0,0
5.93,0,2.86830139,0,13.4978943,0,0
5.935,0,2.86830139,0,13.5190735,0,0
5.94,0,2.86830139,0,13.5402374,0,0
5.945,0,2.86830139,0,13.5614166,0,0
5.95,0,2.86830139,0,13.5825958,0,0
5.955,0,2.86830139,0,13.6037598,0,0
5.96,0,2.86830139,0,13.624939,0,0
5.965,0,2.86830139,0,13.6461182,0,0
5.97,0,2.86830139,0,13.6672821,0,0
5.975,0,2.86830139,0,13.6884613,0,0
5.98,0,2.86830139,0,13.7096405,0,0
5.985,0,2.86830139,0,13.7308044,0,0
5.99,0,2.86830139,0,13.7519836,0,0
5.995,0,2.86830139,0,13.7731628,0,0
6,0,2.86830139,0,13.794342,0,0
6.005,0,2.86830139,0,13.815506,0,0
6.01,0,2.86830139,0,13.8366852,0,0
6.015,0,2.86830139,0,13.8578644,0,0
6.02,0,2.86830139,0,13.8790283,0,0
6.025,0,2.86830139,0,13.9002075,0,0
6.03,0,2.86830139,0,13.9213867,0,0
6.035,0,2.86830139,0,13.9425507,0,0
6.04,0,2.86830139,0,13.9637299,0,0
6.045,0,2.86830139,0,13.9849091,0,0
6.05,0,2.86830139,0,14.006073,0,0
6.055,0,2.86830139,0,14.0272522,0,0
6.06,0,2.86830139,0,14.0484314,0,0
6.065,0,2.86830139,0,14.0696106,0,0
6.07,0,2.86830139,0,14.0907745,0,0
6.075,0,2.86830139,0,14.1119537,0,0
6.08,0,2.86830139,0,14.1331329,0,0
6.085,0,2.86830139,0,14.1542969,0,0
6.09,0,2.86830139,0,14.1754761,0,0
6.095,0,2.86830139,0,14.1966553,0,0
6.1,0,2.86830139,0,14.2178192,0,0
6.105,0,2.86830139,0,14.2389984,0,0
6.11,0,2.86830139,0,14.2601776,0,0
6.115,0,2.86830139,0,14.2813416,0,0
6.12,0,2.86830139,0,14.3025208,0,0
6.125,0,2.86830139,0,14.3237,0,0
6.13,0,2.86830139,0,14.3448792,0,0
6.135,0,2.86830139,0,14.3660431,0,0
6.14,0,2.86830139,0,14.3872223,0,0
6.145,0,2.86830139,0,14.4084015,0,0
6.15,0,2.86830139,0,14.4295654,0,0
6.155,0,2.86830139,0,14.4507446,0,0
6.16,0,2.86830139,0,14.4719238,0,0
6.165,0,2.86830139,0,14.4930878,0,0
6.17,0,2.86830139,0,14.514267,0,0
6.175,0,2.86830139,0,14.5354462,0,0
6.18,0,2.86830139,0,14.5566101,0,0
6.185,0,2.86830139,0,14.5777893,0,0
6.19,0,2.86830139,0,14.5989685,0,0
6.195,0,2.86830139,0,14.6201477,0,0
6.2,0,2.86830139,0,14.6413116,0,0
6.205,0,2.86830139,0,14.6624908,0,0
6.21,0,2.86830139,0,14.68367,0,0
6.215,0,2.86830139,0,14.704834,0,0
6.22,0,2.86830139,0,14.7260132,0,0
6.225,0,2.86830139,0,14.7471924,0,0
6.23,0,2.86830139,0,14.7683563,0,0
6.235,0,2.86830139,0,14.7895355,0,0
6.24,0,2.86830139,0,14.8107147,0,0
6.245,0,2.86830139,0,14.8318787,0,0
6.25,0,2.86830139,0,14.8530579,0,0
6.255,0,2.86830139,0,14.8742371,0,0
6.26,0,2.86830139,0,14.895401,0,0
6.265,0,2.86830139,0,14.9165802,0,0
6.27,0,2.86830139,0,14.9377594,0,0
6.275,0,2.86830139,0,14.9589233,0,0
6.28,0,2.86830139,0,14.9801025,0,0
6.285,0,2.86830139,0,15.0012817,0,0
6.29,0,2.86830139,0,15.0224609,0,0
6.295,0,2.86830139,0,15.0436249,0,0
6.3,0,2.86830139,0,15.0648041,0,0
6.305,0,2.86830139,0,15.0859833,0,0
6.31,0,2.86830139,0,15.1071472,0,0
6.315,0,2.86830139,0,15.1283264,0,0
6.32,0,2.86830139,0,15.1495056,0,0
6.325,0,2.86830139,0,15.1706696,0,0
6.33,0,2.86830139,0,15.1918488,0,0
6.335,0,2.86830139,0,15.213028,0,0
6.34,0,2.86830139,0,15.2341919,0,0
6.345,0,2.86830139,0,15.2553711,0,0
6.35,0,2.86830139,0,15.2765503,0,0
6.355,0,2.86830139,0,15.2977295,0,0
6.36,0,2.86830139,0,15.3188934,0,0
6.365,0,2.86830139,0,15.3400726,0,0
6.37,0,2.86830139,0,15.3612518,0,0
6.375,0,2.86830139,0,15.3824158,0,0
6.38,0,2.86830139,0,15.403595,0,0
6.385,0,2.86830139,0,15.4247742,0,0
6.39,0,2.86830139,0,15.4459381,0,0
6.395,0,2.86830139,0,15.4671173,0,0
6.4,0,2.86830139,0,15.4882965,0,0
6.405,0,2.86830139,0,15.5094604,0,0
6.41,0,2.86830139,0,15.5306396,0,0
6.415,0,2.86830139,0,15.5518188,0,0
6.42,0,2.86830139,0,15.572998,0,0
6.425,0,2.86830139,0,15.594162,0,0
6.43,0,2.86830139,0,15.6153412,0,0
6.435,0,2.86830139,0,15.6365204,0,0
6.44,0,2.86830139,0,15.6576843,0,0
6.445,0,2.86830139,0,15.6788635,0,0
6.45,0,2.86830139,0,15.7000427,0,0
6.455,0,2.86830139,0,15.7212067,0,0
6.46,0,2.86830139,0,15.7423859,0,0
6.465,0,2.86830139,0,15.7635651,0,0
6.47,0,2.86830139,0,15.784729,0,0
6.475,0,2.86830139,0,15.8059082,0,0
6.48,0,2.86830139,0,15.8270874,0,0
6.485,0,2.86830139,0,15.8482666,0,0
6.49,0,2.86830139,0,15.8694305,0,0
6.495,0,2.86830139,0,15.8906097,0,0
6.5,0,2.86830139,0,15.9117889,0,0
6.505,0,2.86830139,0,15.9329529,0,0
6.51,0,2.86830139,0,15.9541321,0,0
6.515,0,2.86830139,0,15.9753113,0,0
6.52,0,2.86830139,0,15.9964752,0,0
6.525,0,2.86830139,0,16.0176544,0,0
