pc_time_iso,pc_time_unix,sender_ip,sender_port,source_id,seq,t_ms,flags,valid,deadman,move_en,speed_pct,fps_hz,x_m,y_m,z_m,yaw_deg,yaw_deg_unwrapped,yaw_rate_dps,crc_rx,crc_calc,crc_ok
2026-07-02T00:27:44.339+02:00,1782944864.339393,192.168.0.36,43182,1,1350,1503491,1,1,0,0,20,30,-0.162834,0.046817,-0.005608,-173.544357,-173.544205,0.850746,CE5F,CE5F,1
2026-07-02T00:27:44.440+02:00,1782944864.440115,192.168.0.36,43182,1,1351,1503555,1,1,0,0,20,30,-0.163131,0.046572,-0.006771,-173.522491,-173.522339,-1.930702,CC77,CC77,1
2026-07-02T00:27:44.542+02:00,1782944864.542764,192.168.0.36,43182,1,1352,1503623,1,1,0,0,20,30,-0.163369,0.046691,-0.002408,-173.546173,-173.546005,-1.782197,8300,8300,1
2026-07-02T00:27:44.543+02:00,1782944864.543866,192.168.0.36,43182,1,1353,1503689,1,1,0,0,20,30,-0.163312,0.046634,-0.005144,-173.558304,-173.558136,1.810685,9E18,9E18,1
2026-07-02T00:27:44.644+02:00,1782944864.644250,192.168.0.36,43182,1,1354,1503754,1,1,0,0,20,30,-0.163130,0.046735,-0.006037,-173.552246,-173.552078,2.814601,482E,482E,1
2026-07-02T00:27:44.645+02:00,1782944864.645304,192.168.0.36,43182,1,1355,1503818,1,1,0,0,20,30,-0.163579,0.046374,-0.005830,-173.388901,-173.388748,7.381909,3D27,3D27,1
2026-07-02T00:27:44.747+02:00,1782944864.747245,192.168.0.36,43182,1,1356,1503888,1,1,0,0,20,30,-0.163534,0.046468,-0.005031,-173.352386,-173.352219,5.257220,F095,F095,1
2026-07-02T00:27:44.953+02:00,1782944864.953327,192.168.0.36,43182,1,1359,1504092,1,1,0,0,20,30,-0.162674,0.046105,-0.000899,-173.635971,-173.635803,-3.376050,F8D4,F8D4,1
2026-07-02T00:27:45.053+02:00,1782944865.053402,192.168.0.36,43182,1,1360,1504157,1,1,0,0,20,30,-0.162401,0.046166,-0.003540,-173.622330,-173.622162,-2.169286,2BB3,2BB3,1
2026-07-02T00:27:45.056+02:00,1782944865.056085,192.168.0.36,43182,1,1361,1504225,1,1,0,0,20,30,-0.161844,0.046302,-0.004013,-173.628708,-173.628555,-1.307252,B35D,B35D,1
2026-07-02T00:27:45.258+02:00,1782944865.258823,192.168.0.36,43182,1,1363,1504357,1,1,0,0,20,30,-0.161432,0.046265,-0.005985,-173.609711,-173.609573,3.479980,5522,5522,1
2026-07-02T00:27:45.260+02:00,1782944865.260851,192.168.0.36,43182,1,1364,1504419,1,1,0,0,20,30,-0.157875,0.047295,-0.014988,-173.942200,-173.942093,-8.893306,958C,958C,1
2026-07-02T00:27:45.464+02:00,1782944865.464366,192.168.0.36,43182,1,1366,1504561,1,1,0,0,20,30,-0.163001,0.046650,-0.006163,-173.479477,-173.479401,-3.947294,5D22,5D22,1
2026-07-02T00:27:45.465+02:00,1782944865.465357,192.168.0.36,43182,1,1367,1504612,1,1,0,0,20,30,-0.163263,0.046711,-0.006601,-173.524384,-173.524307,-4.094415,7AC0,7AC0,1
2026-07-02T00:27:45.566+02:00,1782944865.566066,192.168.0.36,43182,1,1368,1504692,1,1,0,0,20,30,-0.163105,0.046857,-0.006995,-173.546066,-173.545990,0.778562,6E14,6E14,1
2026-07-02T00:27:45.668+02:00,1782944865.668614,192.168.0.36,43182,1,1369,1504742,1,1,0,0,20,30,-0.163701,0.046427,-0.005791,-173.467758,-173.467667,-0.525822,FF75,FF75,1
2026-07-02T00:27:45.669+02:00,1782944865.669621,192.168.0.36,43182,1,1370,1504814,1,1,0,0,20,30,-0.163950,0.046568,-0.004282,-173.506195,-173.506088,-3.450847,E3EC,E3EC,1
2026-07-02T00:27:45.771+02:00,1782944865.771789,192.168.0.36,43182,1,1371,1504882,1,1,0,0,20,30,-0.164651,0.046113,-0.001130,-173.409134,-173.409027,-1.493080,0DA7,0DA7,1
2026-07-02T00:27:45.772+02:00,1782944865.772406,192.168.0.36,43182,1,1372,1504943,1,1,0,0,20,30,-0.163845,0.045995,0.002630,-173.450943,-173.450821,-2.990909,16C4,16C4,1
2026-07-02T00:27:45.874+02:00,1782944865.874060,192.168.0.36,43182,1,1373,1505006,1,1,0,0,20,30,-0.162471,0.046150,-0.002218,-173.542816,-173.542709,-6.786163,639F,639F,1
2026-07-02T00:27:45.976+02:00,1782944865.976494,192.168.0.36,43182,1,1374,1505075,1,1,0,0,20,30,-0.161363,0.046390,-0.004943,-173.616699,-173.616592,-0.136905,5196,5196,1
2026-07-02T00:27:45.977+02:00,1782944865.977494,192.168.0.36,43182,1,1375,1505141,1,1,0,0,20,30,-0.161058,0.045958,-0.005048,-173.405060,-173.404953,3.166823,4FC9,4FC9,1
2026-07-02T00:27:46.078+02:00,1782944866.078504,192.168.0.36,43182,1,1376,1505209,1,1,0,0,20,30,-0.160266,0.046343,-0.008595,-173.534241,-173.534149,3.610931,8375,8375,1
2026-07-02T00:27:46.180+02:00,1782944866.180639,192.168.0.36,43182,1,1377,1505281,1,1,0,0,20,30,-0.159917,0.046579,-0.009926,-173.634796,-173.634689,-4.452532,5448,5448,1
2026-07-02T00:27:46.283+02:00,1782944866.283629,192.168.0.36,43182,1,1378,1505362,1,1,0,0,20,30,-0.159888,0.046222,-0.010542,-173.495285,-173.495178,-0.869688,45A0,45A0,1
2026-07-02T00:27:46.284+02:00,1782944866.284651,192.168.0.36,43182,1,1379,1505421,1,1,0,0,20,30,-0.159021,0.046605,-0.012561,-173.662918,-173.662842,-5.299578,6F63,6F63,1
2026-07-02T00:27:46.386+02:00,1782944866.386010,192.168.0.36,43182,1,1380,1505484,1,1,0,0,20,30,-0.157445,0.045349,0.005174,-173.208954,-173.208862,16.452303,F89A,F89A,1
2026-07-02T00:27:46.590+02:00,1782944866.590090,192.168.0.36,43182,1,1383,1505677,1,1,0,0,20,30,-0.163902,0.046871,-0.005427,-173.507843,-173.507751,-4.236220,6A32,6A32,1
2026-07-02T00:27:46.591+02:00,1782944866.591088,192.168.0.36,43182,1,1384,1505746,1,1,0,0,20,30,-0.163957,0.046455,-0.005616,-173.421204,-173.421112,1.035646,06A2,06A2,1
2026-07-02T00:27:46.692+02:00,1782944866.692239,192.168.0.36,43182,1,1385,1505811,1,1,0,0,20,30,-0.164411,0.045845,-0.000423,-173.278702,-173.278610,0.796468,7569,7569,1
2026-07-02T00:27:46.796+02:00,1782944866.796012,192.168.0.36,43182,1,1387,1505947,1,1,0,0,20,30,-0.162552,0.045961,0.001185,-173.484253,-173.484146,-8.952191,EA43,EA43,1
2026-07-02T00:27:46.999+02:00,1782944866.999952,192.168.0.36,43182,1,1389,1506084,1,1,0,0,20,30,-0.161052,0.046495,-0.007471,-173.575058,-173.574936,-1.751786,8B15,8B15,1
2026-07-02T00:27:47.000+02:00,1782944867.000951,192.168.0.36,43182,1,1390,1506148,1,1,0,0,20,30,-0.160411,0.046713,-0.008866,-173.542923,-173.542801,0.718117,BB9A,BB9A,1
2026-07-02T00:27:47.102+02:00,1782944867.102310,192.168.0.36,43182,1,1391,1506211,1,1,0,0,20,30,-0.159824,0.046953,-0.012809,-173.694504,-173.694382,0.909091,AD2C,AD2C,1
2026-07-02T00:27:47.103+02:00,1782944867.103215,192.168.0.36,43182,1,1392,1506274,1,1,0,0,20,30,-0.156982,0.045897,0.005275,-173.038803,-173.038696,25.660992,0DA6,0DA6,1
2026-07-02T00:27:47.206+02:00,1782944867.206209,192.168.0.36,43182,1,1393,1506349,1,1,0,0,20,30,-0.160487,0.045190,0.007175,-172.931793,-172.931793,0.000000,FBE9,FBE9,1
2026-07-02T00:27:47.411+02:00,1782944867.411305,192.168.0.36,43182,1,1396,1506552,1,1,0,0,20,30,-0.163964,0.045171,0.009646,-173.254440,-173.254456,3.550943,C5F2,C5F2,1
2026-07-02T00:27:47.511+02:00,1782944867.511849,192.168.0.36,43182,1,1397,1506624,1,1,0,0,20,30,-0.162203,0.045842,0.002316,-173.605209,-173.605209,-10.672794,5263,5263,1
2026-07-02T00:27:47.615+02:00,1782944867.615644,192.168.0.36,43182,1,1399,1506753,1,1,0,0,20,30,-0.161151,0.046320,-0.003940,-173.637238,-173.637222,-7.422000,40BA,40BA,1
2026-07-02T00:27:47.786+02:00,1782944867.786036,192.168.0.36,43182,1,1400,1506829,1,1,0,0,20,30,-0.160395,0.046495,-0.009743,-173.679169,-173.679153,-0.876176,8D6E,8D6E,1
2026-07-02T00:27:47.902+02:00,1782944867.902465,192.168.0.36,43182,1,1401,1506892,1,1,0,0,20,30,-0.157821,0.046037,0.002047,-173.314392,-173.314362,13.029605,6F3E,6F3E,1
2026-07-02T00:27:47.903+02:00,1782944867.903473,192.168.0.36,43182,1,1402,1506956,1,1,0,0,20,30,-0.161265,0.045686,0.008865,-173.062347,-173.062317,-0.345890,AF97,AF97,1
2026-07-02T00:27:47.921+02:00,1782944867.921102,192.168.0.36,43182,1,1403,1507023,1,1,0,0,20,30,-0.163945,0.046655,-0.003504,-173.523849,-173.523834,-2.501894,A1E7,A1E7,1
2026-07-02T00:27:47.922+02:00,1782944867.922849,192.168.0.36,43182,1,1404,1507091,1,1,0,0,20,30,-0.164708,0.045478,0.006659,-173.325256,-173.325226,5.478198,D4EB,D4EB,1
2026-07-02T00:27:48.047+02:00,1782944868.047462,192.168.0.36,43182,1,1405,1507151,1,1,0,0,20,30,-0.163239,0.045625,0.005569,-173.374557,-173.374512,-5.518672,9882,9882,1
2026-07-02T00:27:48.394+02:00,1782944868.394003,192.168.0.36,43182,1,1406,1507220,1,1,0,0,20,30,-0.162434,0.046204,0.002135,-173.511993,-173.511963,-3.597826,A78F,A78F,1
2026-07-02T00:27:48.396+02:00,1782944868.396005,192.168.0.36,43182,1,1407,1507282,1,1,0,0,20,30,-0.162182,0.046477,-0.003633,-173.627014,-173.626984,-3.786607,BC51,BC51,1
2026-07-02T00:27:48.396+02:00,1782944868.396999,192.168.0.36,43182,1,1408,1507355,1,1,0,0,20,30,-0.161085,0.046615,-0.008583,-173.597534,-173.597488,4.502029,E961,E961,1
2026-07-02T00:27:48.398+02:00,1782944868.398534,192.168.0.36,43182,1,1409,1507425,1,1,0,0,20,30,-0.157825,0.046945,-0.008762,-173.926514,-173.926468,-2.247232,4651,4651,1
2026-07-02T00:27:48.399+02:00,1782944868.399550,192.168.0.36,43182,1,1410,1507482,1,1,0,0,20,30,-0.161032,0.045994,0.005395,-173.140579,-173.140533,-4.182927,EE21,EE21,1
2026-07-02T00:27:48.480+02:00,1782944868.480605,192.168.0.36,43182,1,1411,1507548,1,1,0,0,20,30,-0.163064,0.046656,-0.006529,-173.518036,-173.518005,-3.590909,74AA,74AA,1
2026-07-02T00:27:48.609+02:00,1782944868.609510,192.168.0.36,43182,1,1412,1507620,1,1,0,0,20,30,-0.163310,0.046447,-0.004898,-173.589157,-173.589127,1.836744,B77E,B77E,1
2026-07-02T00:27:48.611+02:00,1782944868.611151,192.168.0.36,43182,1,1413,1507685,1,1,0,0,20,30,-0.164306,0.045459,0.004558,-173.267105,-173.267075,3.970997,7892,7892,1
2026-07-02T00:27:48.784+02:00,1782944868.784501,192.168.0.36,43182,1,1414,1507751,1,1,0,0,20,30,-0.163616,0.045999,0.003266,-173.416077,-173.416061,-2.936170,8BFB,8BFB,1
2026-07-02T00:27:48.785+02:00,1782944868.785534,192.168.0.36,43182,1,1415,1507818,1,1,0,0,20,30,-0.163233,0.045779,-0.001249,-173.541000,-173.541000,-3.679537,785C,785C,1
2026-07-02T00:27:48.786+02:00,1782944868.786990,192.168.0.36,43182,1,1416,1507883,1,1,0,0,20,30,-0.161722,0.046177,-0.006818,-173.592987,-173.592987,2.926953,8256,8256,1
2026-07-02T00:27:48.845+02:00,1782944868.845765,192.168.0.36,43182,1,1417,1507948,1,1,0,0,20,30,-0.160463,0.046827,-0.009204,-173.658798,-173.658813,8.188697,55B7,55B7,1
2026-07-02T00:27:48.846+02:00,1782944868.846749,192.168.0.36,43182,1,1418,1508017,1,1,0,0,20,30,-0.160925,0.047002,-0.009528,-173.783554,-173.783569,1.056250,0F05,0F05,1
2026-07-02T00:27:48.946+02:00,1782944868.946157,192.168.0.36,43182,1,1419,1508079,1,1,0,0,20,30,-0.161408,0.046722,-0.008341,-173.760574,-173.760574,-0.386719,70D4,70D4,1
2026-07-02T00:27:49.048+02:00,1782944869.048514,192.168.0.36,43182,1,1420,1508145,1,1,0,0,20,30,-0.162330,0.046381,-0.004587,-173.598572,-173.598572,2.300000,189A,189A,1
2026-07-02T00:27:49.150+02:00,1782944869.150458,192.168.0.36,43182,1,1422,1508282,1,1,0,0,20,30,-0.162057,0.046566,-0.004557,-173.620331,-173.620331,3.477968,DAB0,DAB0,1
2026-07-02T00:27:49.252+02:00,1782944869.252814,192.168.0.36,43182,1,1423,1508346,1,1,0,0,20,30,-0.162273,0.046641,-0.006661,-173.726913,-173.726898,-2.785992,71D4,71D4,1
2026-07-02T00:27:49.355+02:00,1782944869.355583,192.168.0.36,43182,1,1424,1508419,1,1,0,0,20,30,-0.162464,0.046499,-0.005318,-173.675507,-173.675491,-3.023973,71ED,71ED,1
2026-07-02T00:27:49.356+02:00,1782944869.356573,192.168.0.36,43182,1,1425,1508482,1,1,0,0,20,30,-0.162076,0.046646,-0.005453,-173.767639,-173.767609,2.580466,2966,2966,1
2026-07-02T00:27:49.457+02:00,1782944869.457717,192.168.0.36,43182,1,1426,1508545,1,1,0,0,20,30,-0.162264,0.046559,-0.005576,-173.856812,-173.856781,-7.531139,D2E3,D2E3,1
2026-07-02T00:27:49.459+02:00,1782944869.459466,192.168.0.36,43182,1,1427,1508608,1,1,0,0,20,30,-0.162674,0.046554,-0.003880,-173.734146,-173.734116,2.124485,E7F8,E7F8,1
2026-07-02T00:27:49.559+02:00,1782944869.559617,192.168.0.36,43182,1,1428,1508682,1,1,0,0,20,30,-0.162487,0.046396,-0.004873,-173.828583,-173.828537,-3.242991,F482,F482,1
2026-07-02T00:27:49.662+02:00,1782944869.662460,192.168.0.36,43182,1,1429,1508742,1,1,0,0,20,30,-0.162314,0.046485,-0.007339,-173.853256,-173.853226,-8.012728,B419,B419,1
2026-07-02T00:27:49.663+02:00,1782944869.663549,192.168.0.36,43182,1,1430,1508815,1,1,0,0,20,30,-0.162674,0.046544,-0.004441,-173.720764,-173.720718,-1.585324,0927,0927,1
2026-07-02T00:27:49.764+02:00,1782944869.764748,192.168.0.36,43182,1,1431,1508879,1,1,0,0,20,30,-0.162647,0.046540,-0.004340,-173.686798,-173.686752,0.070076,22C9,22C9,1
2026-07-02T00:27:49.866+02:00,1782944869.866632,192.168.0.36,43182,1,1432,1508952,1,1,0,0,20,30,-0.162302,0.046539,-0.006202,-173.824799,-173.824753,-0.952143,052B,052B,1
2026-07-02T00:27:49.868+02:00,1782944869.868655,192.168.0.36,43182,1,1433,1509012,1,1,0,0,20,30,-0.162228,0.046411,-0.004782,-173.689606,-173.689560,3.960470,93B6,93B6,1
2026-07-02T00:27:49.970+02:00,1782944869.970531,192.168.0.36,43182,1,1435,1509139,1,1,0,0,20,30,-0.162766,0.046461,-0.004900,-173.564987,-173.564941,-3.163043,066F,066F,1
2026-07-02T00:27:50.078+02:00,1782944870.078649,192.168.0.36,43182,1,1436,1509214,1,1,0,0,20,30,-0.162654,0.046523,-0.006012,-173.535416,-173.535370,2.510504,289A,289A,1
2026-07-02T00:27:50.174+02:00,1782944870.174641,192.168.0.36,43182,1,1437,1509278,1,1,0,0,20,30,-0.162194,0.046612,-0.006728,-173.554520,-173.554474,-0.694570,0DE6,0DE6,1
2026-07-02T00:27:50.175+02:00,1782944870.175640,192.168.0.36,43182,1,1438,1509342,1,1,0,0,20,30,-0.161803,0.046704,-0.009627,-173.408890,-173.408844,3.334325,303A,303A,1
2026-07-02T00:27:50.379+02:00,1782944870.379468,192.168.0.36,43182,1,1440,1509483,1,1,0,0,20,30,-0.163352,0.045773,-0.004106,-173.296005,-173.295959,-0.526525,1313,1313,1
2026-07-02T00:27:50.380+02:00,1782944870.380531,192.168.0.36,43182,1,1441,1509544,1,1,0,0,20,30,-0.163596,0.045637,-0.004397,-173.225723,-173.225677,-1.738516,7CB8,7CB8,1
2026-07-02T00:27:50.583+02:00,1782944870.583862,192.168.0.36,43182,1,1443,1509679,1,1,0,0,20,30,-0.163954,0.045584,-0.003702,-173.102509,-173.102448,8.001744,4FD4,4FD4,1
2026-07-02T00:27:50.584+02:00,1782944870.584784,192.168.0.36,43182,1,1444,1509740,1,1,0,0,20,30,-0.165912,0.045400,-0.001001,-173.068588,-173.068527,-0.088785,2A1B,2A1B,1
2026-07-02T00:27:50.686+02:00,1782944870.686102,192.168.0.36,43182,1,1445,1509789,1,1,0,0,20,30,-0.164359,0.045838,-0.003062,-173.178558,-173.178513,-2.230198,E69D,E69D,1
2026-07-02T00:27:50.687+02:00,1782944870.687013,192.168.0.36,43182,1,1446,1509850,1,1,0,0,20,30,-0.164752,0.045744,-0.002533,-173.129883,-173.129837,-0.180608,DDAA,DDAA,1
2026-07-02T00:27:50.892+02:00,1782944870.892004,192.168.0.36,43182,1,1449,1510045,1,1,0,0,20,30,-0.165348,0.045638,-0.001533,-173.169769,-173.169724,-0.544218,A90D,A90D,1
2026-07-02T00:27:51.096+02:00,1782944871.096457,192.168.0.36,43182,1,1451,1510180,1,1,0,0,20,30,-0.164797,0.045764,-0.003104,-173.308090,-173.308060,1.657936,F886,F886,1
2026-07-02T00:27:51.097+02:00,1782944871.097491,192.168.0.36,43182,1,1452,1510243,1,1,0,0,20,30,-0.163106,0.046078,-0.005423,-173.264816,-173.264786,-0.289234,91DF,91DF,1
2026-07-02T00:27:51.198+02:00,1782944871.198965,192.168.0.36,43182,1,1453,1510312,1,1,0,0,20,30,-0.162989,0.046083,-0.005544,-173.433060,-173.433060,-2.845763,5B90,5B90,1
2026-07-02T00:27:51.300+02:00,1782944871.300886,192.168.0.36,43182,1,1455,1510441,1,1,0,0,20,30,-0.164438,0.045948,-0.003502,-173.389816,-173.389801,2.443333,8260,8260,1
2026-07-02T00:27:53.451+02:00,1782944873.451789,192.168.0.36,43182,1,1456,1512513,1,1,0,0,20,30,-0.164861,0.046050,-0.002588,-173.399307,-173.399323,-6.510220,7C52,7C52,1
2026-07-02T00:27:53.452+02:00,1782944873.452470,192.168.0.36,43182,1,1457,1512578,1,1,0,0,20,30,-0.164810,0.046023,-0.003401,-173.154556,-173.154572,1.854358,5600,5600,1
2026-07-02T00:27:53.860+02:00,1782944873.860512,192.168.0.36,43182,1,1463,1512982,1,1,0,0,20,30,-0.163485,0.046416,-0.005789,-173.381577,-173.381622,-4.021774,9585,9585,1
2026-07-02T00:27:53.964+02:00,1782944873.964437,192.168.0.36,43182,1,1465,1513115,1,1,0,0,20,30,-0.161105,0.046920,-0.010566,-173.558929,-173.558960,-4.579710,ABE9,ABE9,1
2026-07-02T00:27:54.066+02:00,1782944874.066335,192.168.0.36,43182,1,1466,1513175,1,1,0,0,20,30,-0.161117,0.046904,-0.011153,-173.481705,-173.481735,3.611545,D620,D620,1
2026-07-02T00:27:54.169+02:00,1782944874.169492,192.168.0.36,43182,1,1467,1513247,1,1,0,0,20,30,-0.162286,0.046758,-0.009444,-173.498199,-173.498245,-0.197289,699D,699D,1
2026-07-02T00:27:54.170+02:00,1782944874.170922,192.168.0.36,43182,1,1468,1513314,1,1,0,0,20,30,-0.162338,0.046747,-0.009172,-173.625320,-173.625366,-5.797764,0019,0019,1
2026-07-02T00:27:54.270+02:00,1782944874.270459,192.168.0.36,43182,1,1469,1513385,1,1,0,0,20,30,-0.161347,0.046686,-0.010391,-173.484924,-173.484970,0.245178,7ABF,7ABF,1
2026-07-02T00:27:54.372+02:00,1782944874.372855,192.168.0.36,43182,1,1470,1513447,1,1,0,0,20,30,-0.162278,0.046531,-0.008157,-173.385178,-173.385223,0.334513,41E4,41E4,1
2026-07-02T00:27:54.374+02:00,1782944874.374453,192.168.0.36,43182,1,1471,1513508,1,1,0,0,20,30,-0.163098,0.046514,-0.007274,-173.390015,-173.390045,0.380471,FFC3,FFC3,1
2026-07-02T00:27:54.475+02:00,1782944874.475417,192.168.0.36,43182,1,1472,1513582,1,1,0,0,20,30,-0.162950,0.046494,-0.007853,-173.329575,-173.329620,4.197832,242E,242E,1
2026-07-02T00:27:54.476+02:00,1782944874.476419,192.168.0.36,43182,1,1473,1513641,1,1,0,0,20,30,-0.162841,0.046544,-0.008069,-173.350586,-173.350647,-2.102041,4D48,4D48,1
2026-07-02T00:27:54.680+02:00,1782944874.680621,192.168.0.36,43182,1,1475,1513786,1,1,0,0,20,30,-0.162277,0.046425,-0.008379,-173.464233,-173.464279,-1.718198,3559,3559,1
2026-07-02T00:27:54.782+02:00,1782944874.782446,192.168.0.36,43182,1,1476,1513849,1,1,0,0,20,30,-0.162353,0.046545,-0.008227,-173.490067,-173.490097,-3.191456,5310,5310,1
2026-07-02T00:27:54.783+02:00,1782944874.783853,192.168.0.36,43182,1,1477,1513921,1,1,0,0,20,20,-0.162719,0.046369,-0.007685,-173.462128,-173.462173,-1.345070,F412,F412,1
2026-07-02T00:27:54.884+02:00,1782944874.884750,192.168.0.36,43182,1,1478,1513985,1,1,0,0,20,30,-0.163539,0.046479,-0.006220,-173.476395,-173.476425,-3.786743,DC70,DC70,1
2026-07-02T00:27:54.885+02:00,1782944874.885767,192.168.0.36,43182,1,1479,1514049,1,1,0,0,20,30,-0.163248,0.046539,-0.006444,-173.491882,-173.491928,-0.568106,7C03,7C03,1
2026-07-02T00:27:55.090+02:00,1782944875.090461,192.168.0.36,43182,1,1481,1514182,1,1,0,0,20,30,-0.163118,0.046235,-0.006834,-173.452271,-173.452316,0.663934,26E7,26E7,1
2026-07-02T00:27:55.091+02:00,1782944875.091564,192.168.0.36,43182,1,1482,1514250,1,1,0,0,20,30,-0.162936,0.046332,-0.006957,-173.317291,-173.317337,0.968949,6486,6486,1
2026-07-02T00:27:55.294+02:00,1782944875.294935,192.168.0.36,43182,1,1484,1514382,1,1,0,0,20,30,-0.163078,0.046396,-0.006668,-173.361664,-173.361710,-1.533654,EEC1,EEC1,1
2026-07-02T00:27:55.295+02:00,1782944875.295948,192.168.0.36,43182,1,1485,1514444,1,1,0,0,20,30,-0.162832,0.046142,-0.007103,-173.350327,-173.350372,-4.708333,F8F9,F8F9,1
2026-07-02T00:27:55.396+02:00,1782944875.396910,192.168.0.36,43182,1,1486,1514515,1,1,0,0,20,30,-0.162882,0.046232,-0.007428,-173.367859,-173.367905,0.912801,7BFA,7BFA,1
2026-07-02T00:27:55.499+02:00,1782944875.499655,192.168.0.36,43182,1,1487,1514584,1,1,0,0,20,30,-0.162915,0.046234,-0.006779,-173.340897,-173.340942,0.358663,4DC7,4DC7,1
2026-07-02T00:27:55.500+02:00,1782944875.500651,192.168.0.36,43182,1,1488,1514657,1,1,0,0,20,30,-0.163335,0.046035,-0.006173,-173.344528,-173.344574,1.785032,F6D6,F6D6,1
2026-07-02T00:27:55.704+02:00,1782944875.704262,192.168.0.36,43182,1,1490,1514793,1,1,0,0,20,30,-0.163186,0.046100,-0.006706,-173.356903,-173.356918,0.025292,79F7,79F7,1
2026-07-02T00:27:55.705+02:00,1782944875.705160,192.168.0.36,43182,1,1491,1514866,1,1,0,0,20,30,-0.163178,0.046263,-0.006591,-173.345444,-173.345444,-0.665595,D357,D357,1
2026-07-02T00:27:55.909+02:00,1782944875.909521,192.168.0.36,43182,1,1493,1515008,1,1,0,0,20,30,-0.163807,0.046265,-0.005322,-173.401825,-173.401810,1.285515,4967,4967,1
2026-07-02T00:27:55.911+02:00,1782944875.911079,192.168.0.36,43182,1,1494,1515060,1,1,0,0,20,30,-0.163697,0.046333,-0.006086,-173.351074,-173.351074,3.458333,E847,E847,1
2026-07-02T00:27:56.011+02:00,1782944876.011932,192.168.0.36,43182,1,1495,1515123,1,1,0,0,20,30,-0.163100,0.046188,-0.006576,-173.298264,-173.298264,1.126682,5830,5830,1
2026-07-02T00:27:56.113+02:00,1782944876.113883,192.168.0.36,43182,1,1496,1515194,1,1,0,0,20,30,-0.162860,0.046364,-0.007080,-173.418762,-173.418777,-0.964655,0F26,0F26,1
2026-07-02T00:27:56.113+02:00,1782944876.113883,192.168.0.36,43182,1,1497,1515260,1,1,0,0,20,30,-0.164088,0.046144,-0.005179,-173.310455,-173.310471,2.689967,C083,C083,1
2026-07-02T00:27:56.216+02:00,1782944876.216671,192.168.0.36,43182,1,1498,1515326,1,1,0,0,20,30,-0.163981,0.046241,-0.005007,-173.372940,-173.372940,-0.189068,B710,B710,1
2026-07-02T00:27:56.225+02:00,1782944876.225128,192.168.0.36,43182,1,1499,1515392,1,1,0,0,20,30,-0.163579,0.046213,-0.005852,-173.377670,-173.377686,-2.650662,F56E,F56E,1
2026-07-02T00:27:56.421+02:00,1782944876.421778,192.168.0.36,43182,1,1501,1515523,1,1,0,0,20,30,-0.163596,0.046277,-0.005934,-173.384644,-173.384644,0.536224,EA9A,EA9A,1
2026-07-02T00:27:56.625+02:00,1782944876.625585,192.168.0.36,43182,1,1504,1515723,1,1,0,0,20,30,-0.163041,0.046225,-0.006345,-173.368835,-173.368851,1.502841,2894,2894,1
2026-07-02T00:27:56.626+02:00,1782944876.626494,192.168.0.36,43182,1,1505,1515791,1,1,0,0,20,30,-0.163343,0.046265,-0.005798,-173.368149,-173.368149,1.121142,B6D3,B6D3,1
2026-07-02T00:27:56.833+02:00,1782944876.833948,192.168.0.36,43182,1,1508,1515984,1,1,0,0,20,30,-0.164356,0.046281,-0.004313,-173.349213,-173.349213,0.550412,3183,3183,1
2026-07-02T00:27:56.933+02:00,1782944876.933474,192.168.0.36,43182,1,1509,1516057,1,1,0,0,20,30,-0.163322,0.046193,-0.005831,-173.401825,-173.401810,1.596418,2F6B,2F6B,1
2026-07-02T00:27:57.036+02:00,1782944877.036941,192.168.0.36,43182,1,1511,1516192,1,1,0,0,20,30,-0.163587,0.046151,-0.005128,-173.487106,-173.487061,2.137164,CC69,CC69,1
2026-07-02T00:27:57.137+02:00,1782944877.137169,192.168.0.36,43182,1,1512,1516253,1,1,0,0,20,30,-0.163386,0.046195,-0.005460,-173.434937,-173.434875,6.087931,965F,965F,1
2026-07-02T00:27:57.240+02:00,1782944877.240304,192.168.0.36,43182,1,1513,1516323,1,1,0,0,20,30,-0.163955,0.046200,-0.004583,-173.445602,-173.445526,2.342477,56C3,56C3,1
2026-07-02T00:27:57.241+02:00,1782944877.241391,192.168.0.36,43182,1,1514,1516387,1,1,0,0,20,30,-0.164133,0.046020,-0.004268,-173.242538,-173.242462,5.130787,6A19,6A19,1
2026-07-02T00:27:57.342+02:00,1782944877.342734,192.168.0.36,43182,1,1515,1516452,1,1,0,0,20,30,-0.163624,0.046057,-0.004701,-173.351044,-173.350952,-0.110841,ED7E,ED7E,1
2026-07-02T00:27:57.444+02:00,1782944877.444849,192.168.0.36,43182,1,1516,1516519,1,1,0,0,20,30,-0.163979,0.046231,-0.004282,-173.538315,-173.538239,-4.613636,155D,155D,1
2026-07-02T00:27:57.445+02:00,1782944877.445729,192.168.0.36,43182,1,1517,1516587,1,1,0,0,20,30,-0.164076,0.046153,-0.004505,-173.551819,-173.551758,-0.237374,AAFB,AAFB,1
2026-07-02T00:27:57.546+02:00,1782944877.546913,192.168.0.36,43182,1,1518,1516653,1,1,0,0,20,30,-0.163494,0.046015,-0.004915,-173.396225,-173.396164,1.234863,32B8,32B8,1
2026-07-02T00:27:57.548+02:00,1782944877.548521,192.168.0.36,43182,1,1519,1516723,1,1,0,0,20,30,-0.163684,0.045993,-0.004634,-173.229797,-173.229736,4.666809,4AB9,4AB9,1
